subject,snippet,from_domain,label
Application received — Google,"We are continuing to review applications for the Applied Scientist position. If selected, a member of our recruiting team will contact you.",workday.com,NOT_REJECTED
Application received — Coinbase,Your application for Security Engineer at Coinbase is currently being evaluated. No action is required from you at this time.,successfactors.com,NOT_REJECTED
Figma — Interview scheduling request,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,smartrecruiters.com,NOT_REJECTED
Atlassian — Application under review (Solutions Engineer),Thank you for applying for the Solutions Engineer position at Atlassian. Your application has been received and is currently under review by our hiring team.,recruiting.company.com,NOT_REJECTED
Amazon Recruiting — Next steps,We appreciate your interest in opportunities at Amazon. Our team is reviewing applications and will contact you regarding next steps.,notifications.lever.co,NOT_REJECTED
Tesla — Thank you for applying,This message confirms receipt of your application for the ML Engineer role at Tesla. We will follow up once the review process is complete.,smartrecruiters.com,NOT_REJECTED
Intuit — Thank you for applying,Thank you for applying to Intuit. We are reviewing submissions and will provide updates as the process progresses.,workday.com,NOT_REJECTED
Your application with Atlassian,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,successfactors.com,NOT_REJECTED
Application received — Salesforce,Thank you for your interest in joining Salesforce. We are in the process of reviewing candidate profiles and will reach out with updates.,workday.com,NOT_REJECTED
Your application with Intuit,Thank you for applying to Intuit. We are reviewing submissions and will provide updates as the process progresses.,smartrecruiters.com,NOT_REJECTED
Oracle Recruiting — Next steps,This is an update regarding your application at Oracle. The hiring team is still reviewing candidates.,greenhouse.io,NOT_REJECTED
Application received — Shopify,This is an update regarding your application at Shopify. The hiring team is still reviewing candidates.,recruiting.company.com,NOT_REJECTED
Update on your application at Cisco,We appreciate your interest in opportunities at Cisco. Our team is reviewing applications and will contact you regarding next steps.,myworkday.com,NOT_REJECTED
Application received — Twilio,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,myworkday.com,NOT_REJECTED
DoorDash Careers — Product Manager,"We are continuing to review applications for the Product Manager position. If selected, a member of our recruiting team will contact you.",lever.co,NOT_REJECTED
Your application with Coinbase,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,lever.co,NOT_REJECTED
Coinbase Recruiting — Next steps,Thank you for applying to Coinbase. We are reviewing submissions and will provide updates as the process progresses.,smartrecruiters.com,NOT_REJECTED
Your application with DoorDash,"We are continuing to review applications for the Data Analyst position. If selected, a member of our recruiting team will contact you.",workday.com,NOT_REJECTED
Figma — Interview scheduling request,This message confirms receipt of your application for the Software Engineer role at Figma. We will follow up once the review process is complete.,jobs.company.com,NOT_REJECTED
Okta — Thank you for applying,Your application for Solutions Engineer at Okta is currently being evaluated. No action is required from you at this time.,greenhouse.io,NOT_REJECTED
ServiceNow — Interview scheduling request,"We are continuing to review applications for the Site Reliability Engineer position. If selected, a member of our recruiting team will contact you.",greenhouse.io,NOT_REJECTED
Application received — Microsoft,Your application is under consideration. We appreciate your patience as we complete our review process.,workday.com,NOT_REJECTED
Update on your application at Shopify,This is an update regarding your application at Shopify. The hiring team is still reviewing candidates.,greenhouse.io,NOT_REJECTED
Intuit: Interview process update,Your application for Site Reliability Engineer at Intuit is currently being evaluated. No action is required from you at this time.,taleo.net,NOT_REJECTED
DoorDash — Thank you for applying,Thank you for applying to DoorDash. We are reviewing submissions and will provide updates as the process progresses.,jobs.company.com,NOT_REJECTED
Palantir — Interview scheduling request,This is an update regarding your application at Palantir. The hiring team is still reviewing candidates.,recruiting.company.com,NOT_REJECTED
Update on your application at Figma,Your application is under consideration. We appreciate your patience as we complete our review process.,careers.company.com,NOT_REJECTED
